filename	ind1	ind2	sample	evaluation 1	evaluation 2	agreement	superannotator
http://www.jstor.org/stable/24370063	10	14	We ought to remember, however, that in politics a working hypothesis is not neces sarily outmoded because it fails to fit all the facts, since in politics no work ing hypothesis can ever do this.			TRUE	
http://www.jstor.org/stable/24542634	6	8	In the invader plastic ity hypothesis, invading species shift phenologies to match the climatic regime in their new environments (Richards et al.	N	N	TRUE	
http://www.jstor.org/stable/43044598	12	18	This struggle to "study things out" does not fit well with Robinsons channel- ing hypothesis.			TRUE	
http://www.jstor.org/stable/1937085	3	6	Third row: result of sign tests for comparison of number of times row hypothesis yielded a better (significant or nonsignificant) fit**, to the same condition for column hypothesis**.		N	FALSE	N
http://www.jstor.org/stable/23882824	19	1	The instructional fit hypothesis applies beyond tutoring environments and has similar implications for in-class instruction.	?	N	FALSE	N
http://www.jstor.org/stable/1821356	3	11	Thus', in addition to requiring two equations to have significantly more explanatory power than one, we also require the best-fitting lines to have characteristics consistent with the dual market hypothesis.		N	FALSE	N
http://www.jstor.org/stable/24851858	13	34	The match/mismatch hypothesis** The match**/mismatch hypothesis 'is perhaps still con sidered the extant hypothesis accounting for the con trol of population numbers of marine fish' (Sinclair 1988, p. 24).		N	FALSE	N
http://www.jstor.org/stable/1087136	19	0	TRIBRACH-SHAPED WORDS IN THE TRAGIC TRIMETER 41 employed to calculate the Eiikl is that of iterative proportional fitting, whereby the estimates are repeatedly adjusted to fit the constraints (such as equation 3) imposed by each hypothesis.		N	FALSE	N
http://www.jstor.org/stable/45233570	0	12	I do not think NATO can match them for numbers, but the hypothesis I have adopted (Part 5) is that NATO fol- Richard Simpkin was for thirty years an officer of the Royal Tank Regiment and served in the Middle East during the Second World War.	N	N	TRUE	
http://www.jstor.org/stable/1288285	10	4	But few hypotheses are as clearly flawed as the Appalachia dialect example; the process of evaluating a hypothesis in light of "contemporary fit" is usually far subtler.			TRUE	
http://www.jstor.org/stable/43420370	7	7	There are, however, a number of findings which do not fit in with this hypothesis as it stands - it may well prove to be an over simplifi- cation.			TRUE	
http://www.jstor.org/stable/30047947	7	7	Model Estimation and Empirical Quality of Fit The hypothesis test discussed after Proposition 2 allows a modeler to test the appropriateness of Model 1 before proceeding into parameter estimation.	N	N	TRUE	
http://www.jstor.org/stable/3260509	15	7	It appears to be simply a desperate attempt to deal with the problem that, having argued that the Asherim in the OT generally are sacred trees, he finds a few references that do not seem to fit this hypothesis (he cites Judg 3:7; 1 Kgs 18:19; 2 Kgs 23:4; 2 Chr 24:18).			TRUE	
http://www.jstor.org/stable/4135290	6	16	Although we make some attempt to estimate spare models explaining the time series of words in section 3, this period illustrates well the difficulty of disentangling the constellation of forces, both 20 Goodness-of-fit tests do not reject the hypothesis that the series of new words added annually to the English language follows a Poisson distribution with a mean of 133 and a standard deviation of 273.		N	FALSE	N
http://www.jstor.org/stable/24825545	9	12	Cambridge University Press, Cambridge Cushing DH (1990) Plankton production and year class strength in fish populations: an update of the match/mis match hypothesis.	N	N	TRUE	
http://www.jstor.org/stable/4276389	7	25	The former hypothesis would also fit diverse observations in the literature that indicate the presence of ubiquitin-conjugating activities in dry seeds (Vierstra, 1987) and zygotic embryos (Pramanik and Bewley, 1993), as well as that of a functional ubiquitin- mediated protein degradation pathway in seeds (Skoda and Malek, 1992).			TRUE	
http://www.jstor.org/stable/23731560	204	29	Emerson (1961, hansky 1941, Gregory 1951, Anfinsen 1959, p. 129) accounts for such a persistence of ancient Merrell 1962, and Brace 1963) disagree with characters on the basis of partial molecular the hypothesis cited, it seems to fit well for the identity of replicating genes.			TRUE	
http://www.jstor.org/stable/1195525	5	11	It remained only for the scholar to arrange the materials to fit his hypothesis in order to present a very plausible sketch of the development of religion.			TRUE	
http://www.jstor.org/stable/2442133	12	33	Consideration of events in western North America during the Quaternary suggests that the pattern of morphological and genetic vari- ation in Chaenactis doug lasii should not pre- cisely fit the hypothesis elaborated above.			TRUE	
http://www.jstor.org/stable/4143544	2	48	x2 tests of goodness of fit (null hypothesis, choose each prey type equally often).	?	N	FALSE	N
http://www.jstor.org/stable/20117199	13	11	In case of good fit of M and D the process terminates because the goal of finding a hypothesis fitting the data has been reached.		N	FALSE	N
http://www.jstor.org/stable/622119	7	2	'8 Parodying Slim's words quoted earlier 'a veritable orgy of grid-skewing broke out at all levels' to fit reality to a hypothesis that Christaller himself regarded as being weak in explanatory power.			TRUE	
http://www.jstor.org/stable/44738063	9	2	The more this ratio deviates from 1, the more likely we are to reject the null hypothesis (goodness of fit).	?	N	FALSE	N
http://www.jstor.org/stable/41203225	3	5	Details regard- ing data structure, model fitting, hypothesis testing, and macros to analyze the data using method 4 are provided in the Supplemental Material (doi: 1 0.	?	N	FALSE	N
http://www.jstor.org/stable/1717757	2	31	The double layer model of the lunar surface described appears to fit Gold's "dust" hypothesis** (11), and it might also fit** Kuiper's ideas about a rock froth layer of low density (12).			TRUE	
http://www.jstor.org/stable/1418668	1	13	An inverse way of restating this proposition is to say that the greater the quantity of appropriate information present, the greater the opportunity for infirming an initial hypothesis where necessary and de- veloping 'fitting' consequent hypotheses.			TRUE	
http://www.jstor.org/stable/26610942	5	17	Hypothesis 6a: Collective VC and DA fit perceptions will have a positive relationship with individuals’ task per- formance, beyond their personal VC and DA fit.	N		FALSE	N
http://www.jstor.org/stable/43695371	6	27	MLM adjusts the error variance for the interdependence of partner outcomes within the same dyad, which results in more accurate standard errors and associated hypothesis tests.		N	FALSE	N
http://www.jstor.org/stable/2741505	5	35	The next two experiments, however, lend credence to the hypothesis that the failure to report accurately upon corre- lational relationships in one's experience is an indication of the absence of a concept of correlation in normal adults.		N	FALSE	N
http://www.jstor.org/stable/23353388	4	11	However, according to our hierarchical signalling hypothesis, type matching later in the interaction is not an escalation signal.	N	N	TRUE	
http://www.jstor.org/stable/23019987	5	11	This follows along the line of the ability-matching hypothesis suggested by Berry et al.	?	N	FALSE	N
http://www.jstor.org/stable/522665	17	27	In sum, the empirical findings support all hypoth- eses (Figure 1), except one part of Hypothesis 3, namely the rate of skill match of East Germany was not higher than that of West Germany.		N	FALSE	N
http://www.jstor.org/stable/2335208	0	8	INTRODUCTION Many scale-free goodness-of-fit statistics have been proposed for testing the null hypothesis, Ho: F(x) = 1-e-x2 for P > 0, x > 0 as by Bartholomew (1957), Durbin (1961, 1975), Epstein (1960a, b), Proschan & Pyke (1967), Shapiro & Wilk (1972), M. A. Stephens in an unpub- lished Stanford University report and M. H. Gail & J. L. Gastwirth in two papers as yet unpublished.	N	N	TRUE	
http://www.jstor.org/stable/41930950	2	8	Bodde even conjectures that Hsia's two friends might have come from a later generation and lived long into the Han era.9 If Bodde 's hypothesis is accurate, it may also be that the physi- cian survived the collapse of the Ch'in Dynasty and lived into the Han era.			TRUE	
http://www.jstor.org/stable/3877404	14	3	This may seem unnatural to researchers who are accustomed to viewing a single study in isolation and to choosing a sample size to give a probabilistic guarantee of obtaining the estimation accuracy desired or the power desired for a hypothesis test.		N	FALSE	N
